"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Barbados","BRB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","1268.28582138455","1627.66038698269","1755.16598387689","1983.06384177488","2202.64495318948","2656.64734893189","3992.03633847153","4374.85175040801","4552.94447062093","4818.68387258313","5235.1341193735","5465.20358153324","5990.46012778123","6589.38314412748","7005.50280862194","7753.0256601994","7772.80875684304","7789.39137741124","7520.79073985827","7905.67680238599","8220.27611002786","8451.95859885549","8994.32406293315","9491.47543410699","10685.2606122975","11173.9493679991","11560.2459031879","11510.0404330443","11658.629036798","11998.1756941147","12828.4389489954","14173.7513776686","15595.6394564112","17219.0486803908","17550.6633410971","16310.4605337648","16489.7958217909","16907.2092592727","16691.3326357636","16893.6062702039","16924.1903399365","16990.2194668498","17343.7254395315","17843.1979282703","18224.8905923744","19002.9623813263","16643.8065787177","17225.4623044097",
"Brunei Darussalam","BRN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","1059.00716579034","1179.05801575971","1181.95026334629","1309.98734608104","1259.345137099","1343.00337706112","1424.45285247922","1882.17447023005","2905.39029000284","6957.09453219795","7317.77232908324","8621.27027483655","10159.0124351619","11020.8013782012","15409.5333662264","26228.1754458921","22494.7776628235","21254.3106038409","18526.7326631337","17619.1906562395","15863.6251876936","10263.0064056799","11587.3975137846","10949.9389619567","11762.0999810309","13440.9140074293","13716.9904860241","15080.4142121329","14420.5082021244","14000.8493669204","15827.70819061","16706.9551427172","16593.4995901791","12653.8245193954","14065.3426898439","17971.5065800941","16437.6330436605","16817.1261618121","18521.1853990472","21839.62541025","25991.1671612527","30768.3928512181","32337.3172854504","37426.6685438881","27496.9608498461","34609.9404298761","46139.5844090516","46842.9602563885","43948.8511672852","41037.0726485073","30681.6794391894","26762.9456464617","28186.8030267778","31241.4539554095","30748.7374865551","27179.4119853371","31449.0765620727",
"Bhutan","BTN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","309.970478320728","324.631664504445","319.688409731002","343.587398432365","341.284380030355","336.971887763507","383.112018418218","472.292961021019","514.583670061837","486.440332574603","515.108433827374","423.314712797842","440.000739799117","433.912447205149","496.845331897352","550.606595777508","564.53749794912","644.146092555815","652.350989248904","699.25708273715","722.852571406065","764.951103001737","841.371834708466","951.806270331793","1050.05124227377","1201.4329673197","1299.63148798551","1714.03245331377","1780.11153624251","1768.7447387239","2194.12645186194","2491.27167707216","2470.07367669349","2409.44185615811","2589.89975441133","2695.63877250025","2879.54712101999","3240.70476560368","3210.70626919782","3303.96421053812","3009.92417072191","3266.36490519183",
"Botswana","BWA","GDP per capita (current US$)","NY.GDP.PCAP.CD","59.2988583475207","62.7424645639824","66.4454644920187","69.3776067109669","74.0101250468747","80.1976789654758","89.5259415790826","101.337675389857","113.700657550052","131.842570144407","162.509226705876","210.972119198924","262.474642884394","371.442485808452","442.521062132563","487.921110262118","485.38422543555","559.62978137383","695.056382078151","917.601903316729","1130.35232993977","1092.71419718348","992.080474893336","1105.15640095303","1128.8484627097","978.976105421701","1180.93654423594","1610.40452977722","2096.72204259861","2369.10915653611","2825.67314153519","2855.88768039942","2918.6515911791","2844.96639668322","2832.86089335032","3064.59372300855","3063.99180036345","3100.13421861595","2893.31505132925","3242.13382998304","3351.6965168531","3115.6789995428","3029.78453189204","4111.73808510941","4818.21310297023","5240.316159068","5142.91383354359","5372.34073174354","5345.81586339872","4938.27889306626","6041.75428437206","7080.81281326927","6393.00826546062","6436.60944956683","6844.02028762371","5869.73294292043","6411.5271592539","6705.35186204355","6947.80081217637","6679.16767381458","5863.20324072216","6805.22127398897",
"Central African Republic","CAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","66.7700954854424","71.9932040592957","71.4390852566697","72.8398142841784","78.3935198006264","81.4282812680733","83.6116107901903","84.8432584572101","97.0848031202443","93.0187603102461","91.4726609840187","95.41894577153","106.944891230989","123.494896800925","125.663394741053","165.793397190863","194.600748198141","216.60449345323","258.068309678146","293.166711655522","330.002877010017","284.637712554376","303.250798325829","263.989494159132","252.74856993245","338.748280038645","434.375120279461","459.165996692903","476.020889459026","452.966557890752","512.85085640136","475.276161548933","471.940641127534","413.959445983413","267.00627466382","340.399697681509","299.619507309514","271.143287564472","272.101528596479","273.427927943248","243.877580064527","242.57572445448","253.410680288044","283.675360848602","309.190261549746","317.877655628994","340.414533389437","388.477786288876","446.228811380306","452.922258619964","459.776946522556","515.209531914838","525.86754317732","352.226871986924","394.856956966036","351.879753579186","372.135465512503","414.740286565386","435.932263645028","426.408762581226","435.469251582856","461.137490166508",
"Canada","CAN","GDP per capita (current US$)","NY.GDP.PCAP.CD","2259.25051088642","2240.43303945853","2268.58534607907","2374.49844764883","2555.11114601309","2770.36180408145","3047.10614707958","3217.15929360795","3462.67887195794","3763.95337938417","4121.93281373693","4520.1628781257","5089.58790204875","5838.66089434012","7033.01102090736","7511.21134279151","8809.26466044933","8919.05746104275","9123.69133364505","10043.6609586669","11170.5639723393","12337.4662493804","12481.8747874298","13425.1224888294","13877.9170763469","14114.8077599664","14461.0692388787","16308.9669663579","18936.9641024997","20715.631483174","21448.3619600057","21768.3432941828","20879.8483300891","20121.1612532855","19935.3814579208","20613.7878829216","21227.3475315896","21901.5628548392","21024.5850687045","22315.2466731545","24271.0020563821","23822.0601178964","24255.3385818322","28300.4630963791","32143.6814078562","36382.5079164537","40504.0607253203","44659.8951408034","46710.5055759013","40876.3101540295","47562.0834253057","52223.696112356","52669.0899632316","52635.1749580433","50955.9983232404","43596.1355365546","42315.6037056806","45129.4292980922","46548.6384108296","46328.6718408497","43258.2638715601","51987.9390529728",
"Central Europe and the Baltics","CEB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2314.25710326257","2196.83620114626","2360.50604329969","2490.54773815324","2825.70868780425","3579.68662871808","3795.1874507969","3747.19449164778","4107.89000783762","3987.89764286864","3949.13759521384","4354.54909264002","4940.21029437431","5947.6157174588","7178.01644527337","8363.4779759763","9482.09247384549","12022.2698061533","14601.0936134525","12319.5220003837","12624.8473626148","13970.0668891617","13075.728989393","13662.2410947698","14132.7679709667","12520.3364891967","12781.9321126976","14224.8577789182","16086.3182550395","16358.4741498916","16293.8000324588","18751.026511843",
"Switzerland","CHE","GDP per capita (current US$)","NY.GDP.PCAP.CD","1787.36034770201","1971.31632279228","2131.39165159983","2294.18284731738","2501.29318996377","2620.475547353","2784.73354771646","2960.72258588384","3121.8890308772","3344.78360254639","","","","","","","","","","","19410.1893547743","17679.8688671472","18015.1059588746","17874.2506500052","17005.5342408851","17166.5184994159","24480.4225642346","30466.1090219178","32717.9204479296","31334.9790794011","39574.5398083788","39544.4946826768","40713.6881521435","39237.1186558781","43091.7770970073","50113.8321221345","48092.6433036512","41584.441782159","42680.5867322391","41695.6912912021","38865.021939688","39638.7911061864","42458.7384679187","49335.7456291067","54659.4571488233","56242.8933645639","59011.0324592016","64989.1553256031","74175.1927898555","71568.3123885672","76531.3729407691","90476.7589651577","85836.2076767359","87304.3305813557","88724.9909402638","83806.4476003837","82153.0745447889","82254.3769269767","85217.3691512274","84121.9310304414","85656.322666307","91991.6004583563",
"Channel Islands","CHI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41227.4032584823","43250.7057089383","44316.1535931325","42681.0417435135","45278.0584726676","49430.5290888732","57202.5610285933","58550.834602655","63666.8772417889","75152.6097830544","","","","","","","","","","","","","","",
"Chile","CHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","504.801137829134","554.484617281009","638.250782132792","654.827122347189","677.88290577601","669.998513608101","771.983408842778","751.98311676561","755.105667840742","867.526266870549","929.313924085111","1090.11445220707","1168.35125864755","1633.34490121059","1547.86613053865","716.405389705821","957.15415420975","1272.84141718307","1435.65231572389","1928.79145039498","2531.57326088891","2965.37426047676","2144.9155653516","1699.6565892938","1615.32090775033","1436.17691606775","1509.53260615105","1750.63209480314","2015.74900655722","2276.37690932387","2481.76687492952","2789.77637280739","3335.02663299765","3521.67550817062","4011.66231072682","5094.54828377286","5376.10596485802","5788.85994826956","5467.54118035129","4981.15847141422","5097.11493718915","4606.87847152539","4479.15337213406","4824.20309753765","6185.50633517632","7561.8305480446","9418.0627175215","10461.3654213132","10783.1715606341","10182.860471021","12767.7812065383","14628.5724573037","15406.4929435446","15833.2752047998","14666.3435315712","13569.9478008231","13785.6883317516","15045.5276791243","15795.7084630954","14631.9468779229","13094.4595313609","16265.0959767147",
"China","CHN","GDP per capita (current US$)","NY.GDP.PCAP.CD","89.5205415103584","75.8058379259965","70.9094116671007","74.3136434486145","85.4985551596313","98.4867777522206","104.324566181147","96.5895319417819","91.4727183066072","100.12990326618","113.162991554686","118.654577785346","131.883561243868","157.090374298657","160.140093727686","178.341819608096","165.40554037242","185.422832913673","156.396388520044","183.983152215978","194.804722186836","197.071474499102","203.334919503464","225.431928890812","250.713969046988","294.45884850496","281.928120911563","251.811956961329","283.537695240524","310.8819124049","317.884673040928","333.142145400184","366.460692302073","377.389839479958","473.492278718042","609.656679202484","709.413755085039","781.744164341053","828.580479295681","873.28706172579","959.372483639691","1053.10824300452","1148.5082904417","1288.64325183381","1508.66809788266","1753.41782925823","2099.22943460447","2693.97006340526","3468.30460207434","3832.23643246702","4550.4531077571","5614.35213522574","6300.61511825789","7020.33848453658","7636.11660125265","8016.43143498352","8094.36336674652","8816.98690451883","9905.34200388822","10143.8381955585","10408.6697561349","12556.3331200058",
"Cote d'Ivoire","CIV","GDP per capita (current US$)","NY.GDP.PCAP.CD","147.277834661078","160.652718271321","161.390201524832","183.100120663075","213.141594616686","204.717087760016","219.237864198373","222.975548187669","253.713733072202","259.052627674303","265.740393749783","277.000367745801","309.265141809005","400.874493953885","468.802565103275","568.113508086477","652.702792334022","844.815579749638","1025.93347222741","1143.38607952356","1225.41525418003","978.074596859758","845.664856112362","736.710685520593","711.085201646267","700.280765583938","888.341384727237","945.998507181104","928.641785033187","851.213393810054","906.411473111605","848.282054136964","868.725544185476","829.4824167031","602.331965341401","769.25572351815","1220.1215162349","1176.85191117264","1237.13136361583","1154.47906708134","986.777320949729","974.779976032989","1020.95053048032","1173.06393476039","1267.76490058915","1267.08722155178","1303.56502886369","1451.23258675186","1683.3376609069","1638.80476557543","1654.17783245738","1701.70473363773","1649.30173900093","1903.05432119282","2124.01955857681","1941.56633627815","1980.87814206612","2076.14799980549","2275.4959502948","2238.81100489009","2288.11949762033","2549.04129724734",
